Response ID,Response Status,IP Address,Timestamp (mm/dd/yyyy),Time Taken to Complete (Seconds),Country Code,1.1.1,1.1.2,1.1.3,1.1.4,1.1.5,1.1.6,1.1.7,1.1.8,1.1.9,1.1.10,1.2.1,1.2.2,1.2.3,1.2.4,1.2.5,1.2.6,1.2.7,1.2.8,1.2.9,1.2.10,1.3.1,1.3.2,1.3.3,1.3.4,1.3.5,1.3.6,1.3.7,1.3.8,1.3.9,1.3.10,1.4.1,1.4.2,1.4.3,1.4.4,1.4.5,1.4.6,1.4.7,1.4.8,1.4.9,1.4.10,1.5.1,1.5.2,1.5.3,1.5.4,1.5.5,1.5.6,1.5.7,1.5.8,1.5.9,1.5.10,1.6.1,1.6.2,1.6.3,1.6.4,1.6.5,1.6.6,1.6.7,1.6.8,1.6.9,1.6.10,1.7.1,1.7.2,1.7.3,1.7.4,1.7.5,1.7.6,1.7.7,1.7.8,1.7.9,1.7.10,1.8.1,1.8.2,1.8.3,1.8.4,1.8.5,1.8.6,1.8.7,1.8.8,1.8.9,1.8.10,1.9.1,1.9.2,1.9.3,1.9.4,1.9.5,1.9.6,1.9.7,1.9.8,1.9.9,1.9.10,1.10.1,1.10.2,1.10.3,1.10.4,1.10.5,1.10.6,1.10.7,1.10.8,1.10.9,1.10.10,2.1.1,2.1.2,2.1.3,2.1.4,2.1.5,2.2.1,2.2.2,2.2.3,2.2.4,2.2.5,2.3.1,2.3.2,2.3.3,2.3.4,2.3.5,2.4.1,2.4.2,2.4.3,2.5.1,2.5.2,2.5.3,2.5.4,2.5.5,2.6.1,2.6.2,2.6.3,2.6.4,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,3.10,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,4.10,4.11,4.12,5.1,5.2,5.3,5.4,5.5,5.6,5.7,Gender,Age (as of 2022),Ethnicity,Monthly Household Income,Year of Study,School,Diploma,5.1 First Click (Seconds),5.1 Last Click (Seconds),5.1 Page Submission Time (Seconds),5.1 Number of Clicks,5.2 First Click (Seconds),5.2 Last Click (Seconds),5.2 Page Submission Time (Seconds),5.2 Number of Clicks,5.3 First Click (Seconds),5.3 Last Click (Seconds),5.3 Page Submission Time (Seconds),5.3 Number of Clicks,5.4 First Click (Seconds),5.4 Last Click (Seconds),5.4 Page Submission Time (Seconds),5.4 Number of Clicks,5.5 First Click (Seconds),5.5 Last Click (Seconds),5.5 Page Submission Time (Seconds),5.5 Number of Clicks,5.6 First Click (Seconds),5.6 Last Click (Seconds),5.6 Page Submission Time (Seconds),5.6 Number of Clicks,5.7 First Click (Seconds),5.7 Last Click (Seconds),5.7 Page Submission Time (Seconds),5.7 Number of Clicks,Neuroticism B5,Agreeableness B5,Conscientiousness B5,Extraversion B5,Openness B5,NFC,CFC,Reciprocation STPS,Scarcity STPS,Authority STPS,Commitment STPS,Consensus STPS,Liking STPS
77790313.0,Completed,116.87.72.233,06/18/2022 02:41,2110.0,SG,1.0,2.0,2.0,1.0,5.0,1.0,5.0,4.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,4.0,5.0,2.0,3.0,4.0,1.0,1.0,5.0,3.0,5.0,2.0,1.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,5.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,1.0,5.0,4.0,3.0,3.0,5.0,2.0,4.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,5.0,4.0,5.0,2.0,5.0,3.0,2.0,5.0,4.0,2.0,2.0,2.0,1.0,,,1.0,2.0,2.0,17.0,Chinese,1.0,2.0,4.0,Psychology,10.0,10.0,11.0,2.0,9.0,9.0,11.0,2.0,3.0,11.0,11.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,11.0,11.0,7.0,15.0,16.0,16.0,3.0,2.6,3.7,2.95,4.35,4.3,2.8,3.3333333333333335,2.8,3.4,3.4,3.6666666666666665,3.2,3.75
77790581.0,Completed,138.75.73.225,06/18/2022 02:52,518.0,SG,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,2.0,1.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,4.0,1.0,4.0,5.0,1.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,2.0,3.0,2.0,3.0,5.0,1.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,,3.0,3.0,1.0,2.0,1.0,19.0,Chinese,1.0,2.0,5.0,Common ict,10.0,10.0,11.0,2.0,8.0,8.0,11.0,2.0,0.0,0.0,11.0,0.0,5.0,9.0,9.0,4.0,10.0,10.0,10.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.1,3.3,2.95,2.9,2.6,2.5,3.75,3.2,3.0,3.8,4.333333333333333,3.2,2.75
77790661.0,Started,42.60.67.199,06/18/2022 02:55,828.0,SG,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,1.0,,2.0,1.0,1.0,2.0,,,,,,,,10.0,10.0,11.0,2.0,10.0,10.0,11.0,2.0,0.0,0.0,11.0,0.0,9.0,9.0,11.0,2.0,4.0,11.0,11.0,3.0,12.0,14.0,14.0,4.0,0.0,12.0,17.0,7.0,3.1,3.65,3.15,4.1,3.5,2.9,3.5833333333333335,3.6,3.6,3.6,3.6666666666666665,3.0,3.25
77791044.0,Completed,210.10.6.250,06/18/2022 03:13,1326.0,SG,4.0,2.0,3.0,3.0,3.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,5.0,5.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,1.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,17.0,None,1.0,2.0,1.0,Biomedical engineering,10.0,10.0,10.0,3.0,8.0,10.0,10.0,5.0,10.0,11.0,11.0,3.0,9.0,10.0,10.0,3.0,4.0,4.0,4.0,3.0,13.0,14.0,14.0,3.0,16.0,17.0,17.0,3.0,2.85,2.45,3.7,2.3,3.55,2.6,3.0,3.6,3.0,3.0,4.333333333333333,2.0,2.75
77791096.0,Completed,42.60.67.199,06/18/2022 03:15,1687.0,SG,3.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,5.0,2.0,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,,1.0,,1.0,4.0,2.0,2.0,17.0,Chinese,2.0,2.0,6.0,Pharmaceutical science,6.0,7.0,7.0,3.0,0.0,0.0,11.0,0.0,11.0,11.0,11.0,2.0,0.0,0.0,11.0,0.0,2.0,8.0,8.0,3.0,3.0,3.0,3.0,3.0,11.0,12.0,12.0,3.0,3.3,3.7,3.15,4.2,3.25,2.9,3.5,3.2,3.6,3.8,4.0,3.4,3.75
77791420.0,Started,111.65.71.219,06/18/2022 03:29,11.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77791650.0,Completed,116.87.53.76,06/18/2022 03:38,1256.0,SG,4.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,5.0,4.0,2.0,2.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,3.0,2.0,3.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,3.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,2.0,,,,4.0,3.0,2.0,17.0,Chinese,2.0,2.0,2.0,Interior Architecture and Design,10.0,11.0,11.0,3.0,6.0,7.0,7.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,10.0,14.0,14.0,5.0,14.0,16.0,16.0,3.0,3.25,2.45,2.35,3.5,4.4,3.7,3.5,4.4,4.2,3.6,5.0,3.2,4.0
77791722.0,Started,121.7.108.236,06/18/2022 03:42,695.0,SG,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,5.0,4.0,4.0,2.0,4.0,5.0,2.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,4.0,3.0,1.0,2.0,4.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95,4.05,2.7,2.8,3.9,,,4.2,4.0,2.2,4.0,4.0,
77791814.0,Started,111.65.71.219,06/18/2022 03:47,5.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77791929.0,Started,119.56.109.36,06/18/2022 03:52,550.0,SG,4.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,3.55,2.95,3.5,2.75,,,4.0,3.6,3.2,4.0,3.0,
77792097.0,Completed,121.6.232.26,06/18/2022 03:59,712.0,SG,4.0,5.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,18.0,Malay,2.0,2.0,4.0,ECDE,8.0,9.0,11.0,4.0,9.0,11.0,11.0,4.0,7.0,7.0,11.0,2.0,9.0,11.0,11.0,6.0,7.0,7.0,11.0,2.0,12.0,12.0,14.0,2.0,12.0,15.0,15.0,3.0,3.3,3.65,3.9,3.45,3.65,3.4,3.0,3.2,2.4,3.0,3.3333333333333335,2.2,2.75
77792337.0,Completed,210.10.6.36,06/18/2022 04:09,1798.0,SG,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,1.0,1.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,,3.0,2.0,2.0,2.0,2.0,1.0,2.0,25.0,Chinese,1.0,2.0,3.0,HTM,0.0,0.0,11.0,0.0,6.0,8.0,8.0,5.0,6.0,6.0,6.0,3.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,4.3,4.1,3.45,3.15,3.35,4.0,4.333333333333333,4.6,4.6,3.8,4.0,4.4,3.25
77792760.0,Completed,112.199.235.30,06/18/2022 04:27,630.0,SG,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,,2.0,1.0,1.0,2.0,2.0,19.0,malay,2.0,3.0,3.0,Hospitality & Tourism Management,9.0,9.0,11.0,2.0,10.0,10.0,11.0,2.0,0.0,0.0,11.0,0.0,8.0,8.0,11.0,2.0,8.0,8.0,11.0,2.0,10.0,10.0,14.0,2.0,11.0,11.0,17.0,2.0,2.95,4.15,3.25,3.8,3.65,3.0,2.8333333333333335,3.6,3.2,4.0,4.0,3.8,3.75
77792911.0,Completed,39.109.178.61,06/18/2022 04:33,794.0,SG,2.0,3.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,2.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,2.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,3.0,3.0,4.0,5.0,4.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,5.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,,2.0,1.0,2.0,2.0,2.0,18.0,indian,3.0,3.0,5.0,Information Technology,11.0,11.0,11.0,2.0,10.0,10.0,11.0,2.0,0.0,0.0,11.0,0.0,10.0,10.0,11.0,2.0,5.0,8.0,8.0,4.0,13.0,13.0,14.0,4.0,10.0,10.0,17.0,2.0,3.35,4.05,3.15,3.55,3.65,3.1,3.1666666666666665,4.6,2.8,3.2,4.666666666666667,4.2,4.25
77793440.0,Completed,115.66.9.148,06/18/2022 04:55,758.0,SG,5.0,4.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,4.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,,2.0,2.0,2.0,4.0,2.0,2.0,17.0,Chinese,2.0,2.0,3.0,CBP,4.0,9.0,9.0,5.0,6.0,8.0,11.0,2.0,4.0,10.0,11.0,4.0,8.0,10.0,11.0,4.0,8.0,8.0,11.0,2.0,0.0,14.0,14.0,9.0,6.0,14.0,14.0,5.0,3.7,3.4,3.1,2.5,3.15,3.3,3.6666666666666665,4.0,4.4,4.0,3.6666666666666665,4.4,2.5
77793498.0,Started,128.106.238.102,06/18/2022 04:56,5.0,SG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77794168.0,Started,103.241.62.80,06/18/2022 05:21,316.0,SG,2.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,3.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,3.95,3.1,,,,,,,,,,
